"Commodity.Code","Commodity.Name","Partner.Code","Partner.Name"
"65","65 - Headgear and parts thereof",24,"Angola"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",24,"Angola"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",24,"Angola"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",24,"Angola"
"69","69 - Ceramic products",24,"Angola"
"70","70 - Glass and glassware",24,"Angola"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",24,"Angola"
"72","72 - Iron and steel",24,"Angola"
"73","73 - Iron or steel articles",24,"Angola"
"74","74 - Copper and articles thereof",24,"Angola"
"75","75 - Nickel and articles thereof",24,"Angola"
"76","76 - Aluminium and articles thereof",24,"Angola"
"78","78 - Lead and articles thereof",24,"Angola"
"79","79 - Zinc and articles thereof",24,"Angola"
"80","80 - Tin; articles thereof",24,"Angola"
"81","81 - Metals; n.e.s., cermets and articles thereof",24,"Angola"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",24,"Angola"
"83","83 - Metal; miscellaneous products of base metal",24,"Angola"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",24,"Angola"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24,"Angola"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",24,"Angola"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24,"Angola"
"88","88 - Aircraft, spacecraft and parts thereof",24,"Angola"
"89","89 - Ships, boats and floating structures",24,"Angola"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",24,"Angola"
"91","91 - Clocks and watches and parts thereof",24,"Angola"
"92","92 - Musical instruments; parts and accessories of such articles",24,"Angola"
"93","93 - Arms and ammunition; parts and accessories thereof",24,"Angola"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",24,"Angola"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",24,"Angola"
"96","96 - Miscellaneous manufactured articles",24,"Angola"
"97","97 - Works of art; collectors' pieces and antiques",24,"Angola"
"99","99 - Commodities not specified according to kind",24,"Angola"
"01","01 - Animals; live",32,"Argentina"
"02","02 - Meat and edible meat offal",32,"Argentina"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",32,"Argentina"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",32,"Argentina"
"05","05 - Animal originated products; not elsewhere specified or included",32,"Argentina"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",32,"Argentina"
"07","07 - Vegetables and certain roots and tubers; edible",32,"Argentina"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",32,"Argentina"
"09","09 - Coffee, tea, mate and spices",32,"Argentina"
"10","10 - Cereals",32,"Argentina"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",32,"Argentina"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",32,"Argentina"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",32,"Argentina"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",32,"Argentina"
"15","15 - Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",32,"Argentina"
"16","16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",32,"Argentina"
"17","17 - Sugars and sugar confectionery",32,"Argentina"
"18","18 - Cocoa and cocoa preparations",32,"Argentina"
"19","19 - Preparations of cereals, flour, starch or milk; pastrycooks' products",32,"Argentina"
"20","20 - Preparations of vegetables, fruit, nuts or other parts of plants",32,"Argentina"
"21","21 - Miscellaneous edible preparations",32,"Argentina"
"22","22 - Beverages, spirits and vinegar",32,"Argentina"
"23","23 - Food industries, residues and wastes thereof; prepared animal fodder",32,"Argentina"
"24","24 - Tobacco and manufactured tobacco substitutes",32,"Argentina"
"25","25 - Salt; sulphur; earths, stone; plastering materials, lime and cement",32,"Argentina"
"26","26 - Ores, slag and ash",32,"Argentina"
"27","27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",32,"Argentina"
"28","28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",32,"Argentina"
"29","29 - Organic chemicals",32,"Argentina"
"30","30 - Pharmaceutical products",32,"Argentina"
"31","31 - Fertilizers",32,"Argentina"
"32","32 - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",32,"Argentina"
"33","33 - Essential oils and resinoids; perfumery, cosmetic or toilet preparations",32,"Argentina"
"34","34 - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",32,"Argentina"
"35","35 - Albuminoidal substances; modified starches; glues; enzymes",32,"Argentina"
"36","36 - Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",32,"Argentina"
"37","37 - Photographic or cinematographic goods",32,"Argentina"
"38","38 - Chemical products n.e.s.",32,"Argentina"
"39","39 - Plastics and articles thereof",32,"Argentina"
"40","40 - Rubber and articles thereof",32,"Argentina"
"41","41 - Raw hides and skins (other than furskins) and leather",32,"Argentina"
"42","42 - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",32,"Argentina"
"43","43 - Furskins and artificial fur; manufactures thereof",32,"Argentina"
"44","44 - Wood and articles of wood; wood charcoal",32,"Argentina"
"45","45 - Cork and articles of cork",32,"Argentina"
"46","46 - Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",32,"Argentina"
"47","47 - Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",32,"Argentina"
"48","48 - Paper and paperboard; articles of paper pulp, of paper or paperboard",32,"Argentina"
"49","49 - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",32,"Argentina"
"50","50 - Silk",32,"Argentina"
"51","51 - Wool, fine or coarse animal hair; horsehair yarn and woven fabric",32,"Argentina"
"52","52 - Cotton",32,"Argentina"
"53","53 - Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",32,"Argentina"
"54","54 - Man-made filaments; strip and the like of man-made textile materials",32,"Argentina"
"55","55 - Man-made staple fibres",32,"Argentina"
"56","56 - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",32,"Argentina"
"57","57 - Carpets and other textile floor coverings",32,"Argentina"
"58","58 - Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",32,"Argentina"
"59","59 - Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",32,"Argentina"
"60","60 - Fabrics; knitted or crocheted",32,"Argentina"
"61","61 - Apparel and clothing accessories; knitted or crocheted",32,"Argentina"
"62","62 - Apparel and clothing accessories; not knitted or crocheted",32,"Argentina"
"63","63 - Textiles, made up articles; sets; worn clothing and worn textile articles; rags",32,"Argentina"
"64","64 - Footwear; gaiters and the like; parts of such articles",32,"Argentina"
"65","65 - Headgear and parts thereof",32,"Argentina"
"66","66 - Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",32,"Argentina"
"67","67 - Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",32,"Argentina"
"68","68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",32,"Argentina"
"69","69 - Ceramic products",32,"Argentina"
"70","70 - Glass and glassware",32,"Argentina"
"71","71 - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",32,"Argentina"
"72","72 - Iron and steel",32,"Argentina"
"73","73 - Iron or steel articles",32,"Argentina"
"74","74 - Copper and articles thereof",32,"Argentina"
"75","75 - Nickel and articles thereof",32,"Argentina"
"76","76 - Aluminium and articles thereof",32,"Argentina"
"78","78 - Lead and articles thereof",32,"Argentina"
"79","79 - Zinc and articles thereof",32,"Argentina"
"80","80 - Tin; articles thereof",32,"Argentina"
"81","81 - Metals; n.e.s., cermets and articles thereof",32,"Argentina"
"82","82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",32,"Argentina"
"83","83 - Metal; miscellaneous products of base metal",32,"Argentina"
"84","84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",32,"Argentina"
"85","85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32,"Argentina"
"86","86 - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",32,"Argentina"
"87","87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",32,"Argentina"
"88","88 - Aircraft, spacecraft and parts thereof",32,"Argentina"
"89","89 - Ships, boats and floating structures",32,"Argentina"
"90","90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",32,"Argentina"
"91","91 - Clocks and watches and parts thereof",32,"Argentina"
"92","92 - Musical instruments; parts and accessories of such articles",32,"Argentina"
"93","93 - Arms and ammunition; parts and accessories thereof",32,"Argentina"
"94","94 - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",32,"Argentina"
"95","95 - Toys, games and sports requisites; parts and accessories thereof",32,"Argentina"
"96","96 - Miscellaneous manufactured articles",32,"Argentina"
"97","97 - Works of art; collectors' pieces and antiques",32,"Argentina"
"99","99 - Commodities not specified according to kind",32,"Argentina"
"01","01 - Animals; live",51,"Armenia"
"02","02 - Meat and edible meat offal",51,"Armenia"
"03","03 - Fish and crustaceans, molluscs and other aquatic invertebrates",51,"Armenia"
"04","04 - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",51,"Armenia"
"05","05 - Animal originated products; not elsewhere specified or included",51,"Armenia"
"06","06 - Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",51,"Armenia"
"07","07 - Vegetables and certain roots and tubers; edible",51,"Armenia"
"08","08 - Fruit and nuts, edible; peel of citrus fruit or melons",51,"Armenia"
"09","09 - Coffee, tea, mate and spices",51,"Armenia"
"10","10 - Cereals",51,"Armenia"
"11","11 - Products of the milling industry; malt, starches, inulin, wheat gluten",51,"Armenia"
"12","12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",51,"Armenia"
"13","13 - Lac; gums, resins and other vegetable saps and extracts",51,"Armenia"
"14","14 - Vegetable plaiting materials; vegetable products not elsewhere specified or included",51,"Armenia"
